Gene_id,readcount_S_653,readcount_S_CON,log2FoldChange,pval,padj,Gene description,Gene name
PGSC0003DMG400016965,62.69432725,133.4369891,-1.0898,0.00071604,0.020774,"Hydrolase, hydrolyzing O-glycosyl compounds [Source:PGSC_GENE;Acc:PGSC0003DMG400016965]",
PGSC0003DMG400017069,147.7513671,275.1588142,-0.89709,0.00087725,0.024102,Beta-amyrin synthase [Source:PGSC_GENE;Acc:PGSC0003DMG400017069],
PGSC0003DMG400017119,143.7369717,599.4019211,-2.0601,0.0017249,0.039127,Flavonoid glucoyltransferase UGT73E2 [Source:PGSC_GENE;Acc:PGSC0003DMG400017119],
PGSC0003DMG400017151,2733.583356,1494.038173,0.87158,0.00011666,0.0053745,60S ribosomal protein L17 [Source:PGSC_GENE;Acc:PGSC0003DMG400017151],
PGSC0003DMG400017171,1312.106437,727.399147,0.85107,0.00029828,0.010843,Actin depolymerizing factor 6 [Source:PGSC_GENE;Acc:PGSC0003DMG400017171],
PGSC0003DMG400017185,4.733557309,21.66693756,-2.1945,0.0017027,0.038882,1-aminocyclopropane-1-carboxylate oxidase homolog [Source:PGSC_GENE;Acc:PGSC0003DMG400017185],
PGSC0003DMG400017191,106.4286391,384.7067077,-1.8539,0.00033423,0.011846,Glucosyl/glucuronosyl transferases [Source:PGSC_GENE;Acc:PGSC0003DMG400017191],
PGSC0003DMG400017198,794.4757662,3070.224932,-1.9503,1.14E-17,2.37E-14,Proton gradient regulation 5 [Source:PGSC_GENE;Acc:PGSC0003DMG400017198],
PGSC0003DMG400017219,61.09685377,135.8710883,-1.1531,0.00021818,0.0086247,Pentatricopeptide repeat-containing protein [Source:PGSC_GENE;Acc:PGSC0003DMG400017219],
PGSC0003DMG400017230,542.7045694,882.7223093,-0.70179,0.0019468,0.04252,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400017230],
PGSC0003DMG400017245,142.3007169,276.7000394,-0.95938,0.00041538,0.013894,1-aminocyclopropane-1-carboxylate oxidase homolog [Source:PGSC_GENE;Acc:PGSC0003DMG400017245],
PGSC0003DMG400017247,123.6971718,296.6585731,-1.262,4.40E-06,0.00038674,1-aminocyclopropane-1-carboxylate oxidase homolog [Source:PGSC_GENE;Acc:PGSC0003DMG400017247],
PGSC0003DMG400017287,527.8244151,250.5327058,1.0751,1.17E-05,0.00081827,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400017287],
PGSC0003DMG400017291,759.1213058,2390.351485,-1.6548,0.00010125,0.0047803,LRR receptor-like serine/threonine-protein kinase [Source:PGSC_GENE;Acc:PGSC0003DMG400017291],
PGSC0003DMG400017294,89.88137939,171.8476907,-0.93504,0.0017182,0.039127,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400017294],
PGSC0003DMG400017327,45.27196751,103.1189391,-1.1876,0.00036613,0.012692,Receptor-like kinase [Source:PGSC_GENE;Acc:PGSC0003DMG400017327],
PGSC0003DMG400017330,56.17276884,121.860708,-1.1173,0.00036611,0.012692,"Serine-threonine protein kinase, plant-type [Source:PGSC_GENE;Acc:PGSC0003DMG400017330]",
PGSC0003DMG400017341,707.2013959,1319.899163,-0.90023,9.37E-05,0.0044813,Glycosyltransferase QUASIMODO1 [Source:PGSC_GENE;Acc:PGSC0003DMG400017341],
PGSC0003DMG400017437,539.6447326,1246.420267,-1.2077,9.48E-06,0.00069758,Ankyrin [Source:PGSC_GENE;Acc:PGSC0003DMG400017437],
PGSC0003DMG400017440,14.07866031,0.789165648,4.157,0.00050773,0.016012,Basic helix-loop-helix (bHLH) family protein [Source:PGSC_GENE;Acc:PGSC0003DMG400017440],
PGSC0003DMG400017447,77.05814115,244.8414234,-1.6678,6.70E-09,1.60E-06,Gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400017447],
PGSC0003DMG400017517,2757.884745,5028.333861,-0.86652,0.00038399,0.013117,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400017517],
PGSC0003DMG400017556,3350.243969,13821.95736,-2.0446,4.55E-12,2.78E-09,"Photosystem II 22 kDa protein, chloroplastic [Source:PGSC_GENE;Acc:PGSC0003DMG400017556]",
PGSC0003DMG400017570,210.608748,456.6034333,-1.1164,9.41E-06,0.00069417,Chlorophyll synthase [Source:PGSC_GENE;Acc:PGSC0003DMG400017570],
PGSC0003DMG400017593,5970.626434,3745.661228,0.67266,0.0023399,0.048094,40S ribosomal protein S23 [Source:PGSC_GENE;Acc:PGSC0003DMG400017593],
PGSC0003DMG400017637,2877.647019,1288.721059,1.1589,0.00044692,0.014642,Nitrate transporter [Source:PGSC_GENE;Acc:PGSC0003DMG400017637],
PGSC0003DMG400017643,1555.706846,813.7936211,0.93484,0.0017443,0.039364,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400017643],
PGSC0003DMG400017644,190.2353174,381.3877841,-1.0035,0.00034624,0.012175,Zinc knuckle (CCHC-type) family protein [Source:PGSC_GENE;Acc:PGSC0003DMG400017644],
PGSC0003DMG400017779,12.42298252,68.85624932,-2.4706,4.81E-08,8.53E-06,Proline-rich receptor kinase PERK7 [Source:PGSC_GENE;Acc:PGSC0003DMG400017779],
PGSC0003DMG400017783,191.6573284,425.4334344,-1.1504,7.53E-05,0.003774,Bg55 protein [Source:PGSC_GENE;Acc:PGSC0003DMG400017783],
PGSC0003DMG400017807,34.34947189,146.8129943,-2.0956,3.03E-09,7.95E-07,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400017807],
PGSC0003DMG400017908,114.479933,238.0278744,-1.056,0.0001728,0.0072928,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400017908],
PGSC0003DMG400017946,83.14918308,240.9192267,-1.5348,9.03E-08,1.46E-05,S locus glycoprotein [Source:PGSC_GENE;Acc:PGSC0003DMG400017946],
PGSC0003DMG400017976,508.1308033,1294.489355,-1.3491,5.65E-09,1.38E-06,Reticuline oxidase [Source:PGSC_GENE;Acc:PGSC0003DMG400017976],
PGSC0003DMG400017997,191.1687829,668.7702558,-1.8067,5.62E-13,4.17E-10,Cytochrome P450 [Source:PGSC_GENE;Acc:PGSC0003DMG400017997],
PGSC0003DMG400018028,318.0769046,161.829399,0.9749,0.0010235,0.02696,Gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400018028],
PGSC0003DMG400018060,1405.604877,2297.401563,-0.70881,0.0016936,0.03883,Zinc finger protein [Source:PGSC_GENE;Acc:PGSC0003DMG400018060],
PGSC0003DMG400018115,475.8961603,852.6754777,-0.84135,0.00026962,0.009999,ATP binding protein [Source:PGSC_GENE;Acc:PGSC0003DMG400018115],
PGSC0003DMG400018120,12.70432179,38.13520643,-1.5858,0.0018384,0.04079,TRANSPARENT TESTA 12 protein [Source:PGSC_GENE;Acc:PGSC0003DMG400018120],
PGSC0003DMG400018138,107.0636479,219.8730598,-1.0382,0.00028244,0.010393,Cytochrome P450 71A4 [Source:PGSC_GENE;Acc:PGSC0003DMG400018138],
PGSC0003DMG400018141,9.893040173,133.3101043,-3.7522,1.69E-07,2.59E-05,Cytochrome P450 71A4 [Source:PGSC_GENE;Acc:PGSC0003DMG400018141],
PGSC0003DMG400018158,609.6664244,1399.409133,-1.1987,0.0022365,0.04665,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400018158],
PGSC0003DMG400018186,54.94873737,112.8110808,-1.0378,0.0019751,0.042958,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400018186],
PGSC0003DMG400018216,195.7693132,332.4840584,-0.76413,0.0023072,0.047718,TMV resistance protein N [Source:PGSC_GENE;Acc:PGSC0003DMG400018216],
PGSC0003DMG400018235,20.16299882,61.7903354,-1.6157,0.00011383,0.0052677,Nitrate transporter [Source:PGSC_GENE;Acc:PGSC0003DMG400018235],
PGSC0003DMG400018288,944.1833072,1806.65055,-0.93618,4.50E-05,0.0024713,Nucleic acid binding protein [Source:PGSC_GENE;Acc:PGSC0003DMG400018288],
PGSC0003DMG400018291,431.7227348,801.0628168,-0.89181,0.00012207,0.0055581,Ecotropic viral integration site [Source:PGSC_GENE;Acc:PGSC0003DMG400018291],
PGSC0003DMG400018315,260.7380297,445.7838476,-0.77374,0.0020376,0.043769,Gty37 protein [Source:PGSC_GENE;Acc:PGSC0003DMG400018315],
PGSC0003DMG400018328,1561.183361,756.8521292,1.0446,7.70E-06,0.00059134,Proteinase inhibitor type-2 CEVI57 [Source:PGSC_GENE;Acc:PGSC0003DMG400018328],
PGSC0003DMG400018334,1003.676699,560.3886484,0.84079,0.00018669,0.0077326,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400018334],
PGSC0003DMG400018364,645.6963928,372.2163659,0.79471,0.00063943,0.018993,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400018364],
PGSC0003DMG400018397,112.8130631,312.8618316,-1.4716,0.00018172,0.0075772,Wound induced protein [Source:PGSC_GENE;Acc:PGSC0003DMG400018397],
PGSC0003DMG400018405,147.356699,275.1953632,-0.90114,0.00074774,0.021554,"Transferase, transferring glycosyl groups [Source:PGSC_GENE;Acc:PGSC0003DMG400018405]",
PGSC0003DMG400018407,430.8266288,213.5703467,1.0124,0.0010729,0.02785,Zinc finger protein [Source:PGSC_GENE;Acc:PGSC0003DMG400018407],
PGSC0003DMG400018408,130.3535179,330.0048131,-1.3401,6.28E-07,7.81E-05,Zinc finger protein [Source:PGSC_GENE;Acc:PGSC0003DMG400018408],
PGSC0003DMG400018428,255.4844059,553.230681,-1.1146,4.63E-06,0.00040318,Bacterial spot disease resistance protein 4 [Source:PGSC_GENE;Acc:PGSC0003DMG400018428],
PGSC0003DMG400018434,569.8010749,1255.055815,-1.1392,3.57E-05,0.0020796,Oxygen evolving enhancer protein 3 [Source:PGSC_GENE;Acc:PGSC0003DMG400018434],
PGSC0003DMG400018461,103.3842178,217.1626764,-1.0708,0.00013238,0.0059324,Resistance gene [Source:PGSC_GENE;Acc:PGSC0003DMG400018461],
PGSC0003DMG400018462,75.70741879,150.7644734,-0.99379,0.00087839,0.024102,Disease resistance protein [Source:PGSC_GENE;Acc:PGSC0003DMG400018462],
PGSC0003DMG400018464,78.52022558,171.36991,-1.126,8.28E-05,0.0040886,Disease resistance protein [Source:PGSC_GENE;Acc:PGSC0003DMG400018464],
PGSC0003DMG400018535,1093.951149,464.6901645,1.2352,0.0014603,0.034691,Yellow stripe [Source:PGSC_GENE;Acc:PGSC0003DMG400018535],
PGSC0003DMG400018604,1443.790423,2452.870105,-0.76461,0.00096108,0.025642,Chloroplast phosphate transporter [Source:PGSC_GENE;Acc:PGSC0003DMG400018604],
PGSC0003DMG400018621,151.0032133,328.7171535,-1.1223,1.37E-05,0.00093616,F-box family protein [Source:PGSC_GENE;Acc:PGSC0003DMG400018621],
PGSC0003DMG400018622,5890.832269,14787.85564,-1.3279,2.11E-06,0.00021102,AlaT1 [Source:PGSC_GENE;Acc:PGSC0003DMG400018622],
PGSC0003DMG400018686,1149.918016,708.5195813,0.69865,0.002298,0.04756,Ubiquitin protein 2 [Source:PGSC_GENE;Acc:PGSC0003DMG400018686],
PGSC0003DMG400018761,403.5425634,1562.443428,-1.953,3.96E-05,0.0022458,Ammonium transporter 1 member 3 [Source:PGSC_GENE;Acc:PGSC0003DMG400018761],
PGSC0003DMG400018789,1801.848998,554.650245,1.6998,3.04E-06,0.00028868,Pepper esterase [Source:PGSC_GENE;Acc:PGSC0003DMG400018789],
PGSC0003DMG400018793,108.1484915,333.5442567,-1.6249,1.27E-06,0.00013879,One-helix protein [Source:PGSC_GENE;Acc:PGSC0003DMG400018793],
PGSC0003DMG400018819,1758.486253,2822.313019,-0.68254,0.0021591,0.045623,Thioredoxin [Source:PGSC_GENE;Acc:PGSC0003DMG400018819],
PGSC0003DMG400018922,107.8291016,203.7430414,-0.918,0.0012243,0.030425,F-box/kelch-repeat protein SKIP25 [Source:PGSC_GENE;Acc:PGSC0003DMG400018922],
PGSC0003DMG400018924,5.922678271,47.31349187,-2.9979,5.80E-07,7.30E-05,Polyphenol oxidase [Source:PGSC_GENE;Acc:PGSC0003DMG400018924],
PGSC0003DMG400018937,816.0539966,381.4111279,1.0973,4.29E-05,0.0023984,S-adenosyl-methionine-sterol-C-methyltransferase homolog [Source:PGSC_GENE;Acc:PGSC0003DMG400018937],
PGSC0003DMG400018942,163.3304554,401.7854421,-1.2986,3.50E-07,4.81E-05,Autoinhibited calcium ATPase [Source:PGSC_GENE;Acc:PGSC0003DMG400018942],
PGSC0003DMG400018990,99.25193215,618.8684009,-2.6405,3.98E-07,5.30E-05,Alpha-L-fucosidase 2 [Source:PGSC_GENE;Acc:PGSC0003DMG400018990],
PGSC0003DMG400019033,21770.77557,12419.81169,0.80975,0.00012687,0.0057348,Cysteine proteinase 3 [Source:PGSC_GENE;Acc:PGSC0003DMG400019033],
PGSC0003DMG400019068,122.8827391,235.5692988,-0.93887,0.00091677,0.024842,Sn-1 protein [Source:PGSC_GENE;Acc:PGSC0003DMG400019068],
PGSC0003DMG400019071,16.06720769,47.45098877,-1.5623,0.00070128,0.020441,M18S-3Ap [Source:PGSC_GENE;Acc:PGSC0003DMG400019071],
PGSC0003DMG400019072,18.75992473,71.05227514,-1.9212,4.09E-06,0.00036213,M18S-3Ap [Source:PGSC_GENE;Acc:PGSC0003DMG400019072],
PGSC0003DMG400019088,10217.60907,5672.438908,0.84902,0.00019175,0.0078897,Glutaredoxin [Source:PGSC_GENE;Acc:PGSC0003DMG400019088],
PGSC0003DMG400019098,2.358542355,16.78394629,-2.8311,0.00063018,0.018808,"Photosystem II 5 kDa protein, chloroplast [Source:PGSC_GENE;Acc:PGSC0003DMG400019098]",
PGSC0003DMG400019100,856.2954028,1864.119286,-1.1223,0.0011353,0.028976,TRANSPARENT TESTA 12 protein [Source:PGSC_GENE;Acc:PGSC0003DMG400019100],
PGSC0003DMG400019110,1414.934187,3393.497343,-1.262,0.00086322,0.023886,Chalcone synthase 2 [Source:PGSC_GENE;Acc:PGSC0003DMG400019110],
PGSC0003DMG400019149,19077.6189,54891.5288,-1.5247,2.49E-05,0.0015343,"Ribulose bisphosphate carboxylase/oxygenase activase, chloroplastic [Source:PGSC_GENE;Acc:PGSC0003DMG400019149]",
PGSC0003DMG400019150,443.6004633,885.2097096,-0.99676,2.01E-05,0.001293,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400019150],
PGSC0003DMG400019186,60.27348874,140.2738261,-1.2187,0.0012788,0.031429,Ethylene-forming-enzyme-like dioxygenase [Source:PGSC_GENE;Acc:PGSC0003DMG400019186],
PGSC0003DMG400019188,645.7403423,1323.403219,-1.0352,7.61E-05,0.003796,"Chloroplast fructose-1,6-bisphosphatase I [Source:PGSC_GENE;Acc:PGSC0003DMG400019188]",
PGSC0003DMG400019189,74.6662723,343.5056576,-2.2018,5.54E-10,1.93E-07,"Fructose-1,6-bisphosphatase [Source:PGSC_GENE;Acc:PGSC0003DMG400019189]",
PGSC0003DMG400019190,144.3259355,317.0284954,-1.1353,0.0015446,0.036045,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400019190],
PGSC0003DMG400019232,281.3615562,890.1100066,-1.6616,1.80E-12,1.27E-09,GRAS2 [Source:PGSC_GENE;Acc:PGSC0003DMG400019232],
PGSC0003DMG400019241,287.323443,609.2824892,-1.0844,0.00019091,0.0078655,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400019241],
PGSC0003DMG400019248,3807.116949,8671.659899,-1.1876,7.97E-06,0.00060788,"Chlorophyll a-b binding protein 13, chloroplastic [Source:PGSC_GENE;Acc:PGSC0003DMG400019248]",
PGSC0003DMG400019272,5564.520906,3029.100158,0.87737,7.15E-05,0.0036337,60S ribosomal protein L8 [Source:PGSC_GENE;Acc:PGSC0003DMG400019272],
PGSC0003DMG400019274,492.8247978,1104.175334,-1.1638,0.00017085,0.0072302,Indole-3-acetic acid-amido synthetase GH3.6 [Source:PGSC_GENE;Acc:PGSC0003DMG400019274],
PGSC0003DMG400019276,37.18775786,102.4575869,-1.4621,3.11E-05,0.0018713,S-locus-specific glycoprotein S6 [Source:PGSC_GENE;Acc:PGSC0003DMG400019276],
PGSC0003DMG400019386,892.0834617,408.1016481,1.1283,8.03E-07,9.56E-05,Phenylalanine ammonia-lyase [Source:PGSC_GENE;Acc:PGSC0003DMG400019386],
PGSC0003DMG400019398,1468.231538,4187.802948,-1.5121,7.82E-12,4.20E-09,Ubiquitin carrier protein [Source:PGSC_GENE;Acc:PGSC0003DMG400019398],
PGSC0003DMG400019508,7912.905065,23901.69823,-1.5948,7.05E-10,2.42E-07,Chlorophyll a/b binding protein [Source:PGSC_GENE;Acc:PGSC0003DMG400019508],
PGSC0003DMG400019510,3454.888937,6976.20037,-1.0138,0.00062674,0.018778,"Geranylgeranyl diphosphate reductase, chloroplastic [Source:PGSC_GENE;Acc:PGSC0003DMG400019510]",
PGSC0003DMG400019511,1563.131363,2814.039002,-0.8482,0.00020034,0.0081147,NAD-malate dehydrogenase [Source:PGSC_GENE;Acc:PGSC0003DMG400019511],
PGSC0003DMG400019528,1896.528032,3410.784553,-0.84674,0.0001954,0.0079663,Dof zinc finger protein [Source:PGSC_GENE;Acc:PGSC0003DMG400019528],
PGSC0003DMG400019563,6449.060398,3996.994974,0.69017,0.002334,0.048081,Ribosomal protein [Source:PGSC_GENE;Acc:PGSC0003DMG400019563],
PGSC0003DMG400019582,716.0628247,1264.435099,-0.82033,0.00039288,0.01329,APE1 [Source:PGSC_GENE;Acc:PGSC0003DMG400019582],
PGSC0003DMG400019667,166.2935692,294.3230171,-0.82367,0.0014903,0.035213,Potato resistance I2GA-SH23-3 [Source:PGSC_GENE;Acc:PGSC0003DMG400019667],
PGSC0003DMG400019669,73.87664448,144.5226001,-0.9681,0.0018236,0.040568,Potato resistance I2GA-SH23-3 [Source:PGSC_GENE;Acc:PGSC0003DMG400019669],
PGSC0003DMG400019675,472.8818862,1340.043775,-1.5027,0.00038781,0.01319,High-affinity nitrate transporter [Source:PGSC_GENE;Acc:PGSC0003DMG400019675],
PGSC0003DMG400019725,332.8725569,566.463752,-0.76701,0.0022147,0.04641,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400019725],
PGSC0003DMG400019823,813.1999868,1361.795881,-0.74383,0.0014981,0.035345,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400019823],
PGSC0003DMG400019883,353.8131842,708.5765994,-1.0019,0.00084414,0.023549,Chitinase [Source:PGSC_GENE;Acc:PGSC0003DMG400019883],
PGSC0003DMG400019944,344.4477635,119.7455481,1.5243,0.00047824,0.015343,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400019944],
PGSC0003DMG400019971,1558.039649,465.5921553,1.7426,5.11E-12,3.06E-09,Circadian clock-associated FKF1 [Source:PGSC_GENE;Acc:PGSC0003DMG400019971],
PGSC0003DMG400020021,135.7903211,255.2482028,-0.91052,0.00095065,0.025455,Nucleic acid binding protein [Source:PGSC_GENE;Acc:PGSC0003DMG400020021],
PGSC0003DMG400020032,87.849927,316.2866086,-1.8481,3.67E-11,1.71E-08,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400020032],
PGSC0003DMG400020034,34.11600984,76.82466498,-1.1711,0.0014238,0.034106,Beta-amyrin synthase [Source:PGSC_GENE;Acc:PGSC0003DMG400020034],
PGSC0003DMG400020108,2813.73645,1447.303095,0.95912,2.21E-05,0.0013881,40S ribosomal protein S8 [Source:PGSC_GENE;Acc:PGSC0003DMG400020108],
PGSC0003DMG400020112,165.9665087,79.81640802,1.0561,0.0007011,0.020441,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400020112],
PGSC0003DMG400020148,5141.473934,2916.316252,0.81803,0.00032428,0.011559,Glycoprotein [Source:PGSC_GENE;Acc:PGSC0003DMG400020148],
PGSC0003DMG400020150,6573.580332,4137.849052,0.6678,0.0024172,0.04916,60S ribosomal protein L23 [Source:PGSC_GENE;Acc:PGSC0003DMG400020150],
PGSC0003DMG400020151,233.749808,402.558874,-0.78423,0.0022418,0.046706,SET domain protein [Source:PGSC_GENE;Acc:PGSC0003DMG400020151],
PGSC0003DMG400020246,532.3467485,1576.756466,-1.5665,1.44E-11,7.49E-09,Amino acid binding protein [Source:PGSC_GENE;Acc:PGSC0003DMG400020246],
PGSC0003DMG400020248,2605.39628,1374.504053,0.92259,9.04E-05,0.0043758,Yellow stripe 1.1 [Source:PGSC_GENE;Acc:PGSC0003DMG400020248],
PGSC0003DMG400020260,870.4829016,514.8921305,0.75755,0.0017412,0.039343,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400020260],
PGSC0003DMG400020262,374.6979831,897.0216288,-1.2594,7.57E-08,1.23E-05,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400020262],
PGSC0003DMG400020272,12.81982063,57.96542543,-2.1768,1.88E-06,0.00019323,Gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400020272],
PGSC0003DMG400020286,1437.541254,2446.942975,-0.76738,0.00072693,0.021051,MLO 1 [Source:PGSC_GENE;Acc:PGSC0003DMG400020286],
PGSC0003DMG400020288,313.5830447,708.6355637,-1.1762,0.00011871,0.0054529,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400020288],
PGSC0003DMG400020315,927.4408521,1800.420495,-0.95701,0.00010439,0.0048815,Glycerol-3-phosphate acyltransferase 6 [Source:PGSC_GENE;Acc:PGSC0003DMG400020315],
PGSC0003DMG400020376,63.23476899,128.0065388,-1.0174,0.0011511,0.029163,Gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400020376],
PGSC0003DMG400020416,3316.451838,2050.301157,0.6938,0.0015963,0.036961,Aspartate aminotransferase [Source:PGSC_GENE;Acc:PGSC0003DMG400020416],
PGSC0003DMG400020433,1368.357261,2618.989188,-0.93657,0.0010183,0.026893,DNAJ heat shock N-terminal domain-containing protein [Source:PGSC_GENE;Acc:PGSC0003DMG400020433],
PGSC0003DMG400020466,822.2155817,1495.896367,-0.86342,0.0013886,0.03347,"ATP synthase subunit b', chloroplastic [Source:PGSC_GENE;Acc:PGSC0003DMG400020466]",
PGSC0003DMG400020550,493.6943536,852.4741852,-0.78804,0.00087865,0.024102,CBL-interacting protein kinase 11 [Source:PGSC_GENE;Acc:PGSC0003DMG400020550],
PGSC0003DMG400020587,99.99239167,281.1095424,-1.4912,7.33E-08,1.20E-05,Rpi-vnt1 [Source:PGSC_GENE;Acc:PGSC0003DMG400020587],
PGSC0003DMG400020589,964.8664875,1591.980779,-0.72242,0.0014923,0.035232,NAD dependent epimerase [Source:PGSC_GENE;Acc:PGSC0003DMG400020589],
PGSC0003DMG400020605,203.6237867,50.90966846,1.9999,4.69E-07,6.12E-05,MLO1 [Source:PGSC_GENE;Acc:PGSC0003DMG400020605],
PGSC0003DMG400020636,634.8065045,358.0306771,0.82623,0.0020708,0.044207,60S ribosomal protein L10 [Source:PGSC_GENE;Acc:PGSC0003DMG400020636],
PGSC0003DMG400020638,47.69598955,107.93085,-1.1782,0.00031931,0.011421,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400020638],
PGSC0003DMG400020657,10007.02781,6172.072697,0.69719,0.0015509,0.036071,Ribosomal protein L5 [Source:PGSC_GENE;Acc:PGSC0003DMG400020657],
PGSC0003DMG400020719,301.0042992,972.454632,-1.6918,9.54E-06,0.00070039,Glycine/D-amino acid oxidases [Source:PGSC_GENE;Acc:PGSC0003DMG400020719],
PGSC0003DMG400020829,133.9800088,24.39355604,2.4574,1.73E-06,0.00018019,Copper transporter 1 [Source:PGSC_GENE;Acc:PGSC0003DMG400020829],
PGSC0003DMG400020844,962.536298,235.0946683,2.0336,1.40E-10,5.65E-08,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400020844],
PGSC0003DMG400021051,209.2454108,465.4067056,-1.1533,6.67E-06,0.00053349,Hcr9-9D [Source:PGSC_GENE;Acc:PGSC0003DMG400021051],
PGSC0003DMG400021076,2395.947319,867.5519833,1.4656,0.0020322,0.043712,Gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400021076],
PGSC0003DMG400021131,256.225321,1471.046336,-2.5214,0.00027909,0.010314,AAA ATPase [Source:PGSC_GENE;Acc:PGSC0003DMG400021131],
PGSC0003DMG400021136,562.2473456,321.8454137,0.80484,0.0011015,0.028298,Cytochrome P450 [Source:PGSC_GENE;Acc:PGSC0003DMG400021136],
PGSC0003DMG400021142,3908.633139,8455.683353,-1.1133,5.09E-07,6.56E-05,DWARF1/DIMINUTO [Source:PGSC_GENE;Acc:PGSC0003DMG400021142],
PGSC0003DMG400021170,7407.887959,4550.499439,0.70304,0.0014757,0.034948,40S ribosomal protein S4 [Source:PGSC_GENE;Acc:PGSC0003DMG400021170],
PGSC0003DMG400021189,10897.4698,6686.816131,0.7046,0.0010724,0.02785,40S ribosomal protein S25-1 [Source:PGSC_GENE;Acc:PGSC0003DMG400021189],
PGSC0003DMG400021194,92.30296646,221.5700781,-1.2633,0.00085502,0.023738,Jumonji domain protein [Source:PGSC_GENE;Acc:PGSC0003DMG400021194],
PGSC0003DMG400021276,43.99011303,122.3855939,-1.4762,1.42E-05,0.00095867,Aminotransferase family protein [Source:PGSC_GENE;Acc:PGSC0003DMG400021276],
PGSC0003DMG400021287,13049.05832,23890.35335,-0.87248,0.00146,0.034691,"Chlorophyll a-b binding protein 8, chloroplastic [Source:PGSC_GENE;Acc:PGSC0003DMG400021287]",
PGSC0003DMG400021322,425.9090581,864.1378813,-1.0207,0.00012607,0.0057068,Digalactosyldiacylglycerol synthase 1 [Source:PGSC_GENE;Acc:PGSC0003DMG400021322],
PGSC0003DMG400021346,251.6225898,100.5568409,1.3233,0.00025079,0.0095387,Transcription factor [Source:PGSC_GENE;Acc:PGSC0003DMG400021346],
PGSC0003DMG400021389,45.00305244,107.3102372,-1.2537,0.00018747,0.0077545,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400021389],
PGSC0003DMG400021391,301.0633082,167.2769293,0.84783,0.0012786,0.031429,ATPAO5 [Source:PGSC_GENE;Acc:PGSC0003DMG400021391],
PGSC0003DMG400021398,3219.069412,5509.133395,-0.77518,0.0024674,0.04981,Xyloglucan endotransglucosylase-hydrolase XTH7 [Source:PGSC_GENE;Acc:PGSC0003DMG400021398],
PGSC0003DMG400021509,70.93864255,14.4938956,2.2911,0.00010273,0.0048252,LOB domain-containing protein [Source:PGSC_GENE;Acc:PGSC0003DMG400021509],
PGSC0003DMG400021515,277.6276352,472.7657082,-0.76797,0.0016362,0.037745,T-snare [Source:PGSC_GENE;Acc:PGSC0003DMG400021515],
PGSC0003DMG400021553,537.7417317,900.9765895,-0.74458,0.0021107,0.044875,RNA polymerase sigma factor rpoD [Source:PGSC_GENE;Acc:PGSC0003DMG400021553],
PGSC0003DMG400021557,773.8676985,408.5237046,0.92167,0.00023026,0.0089678,Gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400021557],
PGSC0003DMG400021569,383.9273966,200.4611681,0.93751,0.00035109,0.012318,UDP-glucosyltransferase [Source:PGSC_GENE;Acc:PGSC0003DMG400021569],
PGSC0003DMG400021676,298.4286344,731.976092,-1.2944,1.32E-05,0.00090193,Indole-3-acetic acid-amido synthetase GH3.5 [Source:PGSC_GENE;Acc:PGSC0003DMG400021676],
